numerator,(-4181*x+9349)/2
"(9, 19)",-208417301124709639410*x+466035253001894127762
"(10, -22)",110987783616077396232287407360*x+248176228837586478747164706240
"(10, -20)",(1078498495776524090959686602175*x+2411595950187577703945889854675)/2
"(10, -18)",-161613092773285456025397790080*x-361377861495046287871141653120
"(10, -16)",439280097870986472388845170698*x+982260160002286395062422842042
"(10, -14)",-5475621755008699492370246400*x-12243862463276151624156377600
"(10, -12)",6296341140472847117455550205*x+14079046799625838293027887145
"(10, -10)",4586257201076462017652668000*x+10255182863904893425115316000
"(10, -8)",-3654583419470904712711157130*x-8171896955380281699041926570
"(10, -6)",-945009631387037641720377600*x-2113105775173957291127702400
"(10, -4)",(-910027213408454316724045511*x-2034882710574591900374563419)/2
"(10, -2)",51186466106194005827800320*x+114456417660163160836391680
"(10, 0)",21032238319548015805519500*x+47029513525341879877015500
"(10, 2)",1588457883403425877291520*x+3551897187659462701255680
"(10, 4)",(363117837212009508305739*x+812002730644440398492831)/2
"(10, 6)",10196101934683578446400*x+22847529750748274577600
"(10, 8)",-5704710909804919407530*x-12569129592475875114570
"(10, 10)",-234662165990761144000
"(10, 12)",76169328598468871055*x-151841169369761344605
"(10, 14)",-62681340024675222400*x+140007991029834902400
"(10, 16)",5025869406548995681698*x-11238185555026576362958
"(10, 18)",-1849039598140346868480*x+4134578234440013498880
"(10, 20)",(12339262809611660615725*x-27591430434526725745575)/2
"(10, 22)",1269827854241964857760*x-2839421401807728105760
"(11, -23)",-643820174851074272271831945130*x-1439625676252802614006541970390
"(11, -21)",9595711125175273816294340561016*x+21456662368342905842903836107012
"(11, -19)",143582492364364865481989123490*x+321060213305564341916644019662
"(11, -17)",-1654416379194638235362264813560*x-3699387486968279868085811142960
"(11, -15)",-473507659658890462935721375800*x-1058795314864113956995462501800
"(11, -13)",494958845113069039613917679460*x+1106761623737611952465520636280
"(11, -11)",26525614877406208740402365832*x+59313078010860048720189644184
"(11, -9)",43533874991876392682519116860*x+97344703805813464702132946232
"(11, -7)",6785819886426720751849728870*x+15173554549105328465803288570
"(11, -5)",-1629627501128705969508084600*x-3643957870438576641157267200
"(11, -3)",1666728184302625724069690250*x+3726917519782676050383740550
"(11, -1)",422156891806086638118386616*x+943971504266101278778552672
"(11, 1)",58286961481509787022081540*x+130333586474328995949559452
"(11, 3)",6504153219833699705733900*x+14543643455179283956474800
"(11, 5)",-1726253167400508696988500*x-3859936046546407094162700
"(11, 7)",287798329427961688482140*x+643189422591726224631720
"(11, 9)",5467810517585490544686*x+9998925335607750413202
"(11, 11)",-1357219616882346611856
"(11, 13)",5704710909804919407530*x-12569129592475875114570
"(11, 15)",-5417357611144895481600*x+12114091655015149897200
"(11, 17)",-18928417567470063164220*x+42325264153979273409340
"(11, 19)",1642748856022137526796*x-3673297854869985312768
"(11, 21)",109785968067955382401410*x-245488887575539411334058
"(11, 23)",-7366043041068526006740*x+16470972965018499279160
"(12, -26)",-19002366179209217353865466665466*x-42490582510054760931974171322618
"(12, -24)",-23358759159994327828423008316800*x-52231773351793203107845208956800
"(12, -22)",-44106434596727173397926517554710*x-98624986003430482997619112293270
"(12, -20)",8919838349915562935211672944640*x+19945364898720754234278091653120
"(12, -18)",3833881518258492081386437063800*x+8572819692506089431548657351160
"(12, -16)",-892123094498389395505912036800*x-1994847883595867336479330910400
"(12, -14)",-434373558328493858543578723998*x-971288804050982167090809153438
"(12, -12)",1382511724313832316582642851840*x+3091390195256178665560490926080
"(12, -10)",-253611788458513562888243831280*x-567093198888537713888516742960
"(12, -8)",81610497222995313061912137600*x+182486619468152976809285354880
"(12, -6)",-73390331231414644639516385400*x-164105769524589672679294270200
"(12, -4)",9565233925045148143709110272*x+21388513276618902441392504832
"(12, -2)",4378428388638043496138257470*x+9790463513914160282299678590
"(12, 0)",-362896011853841642606784000*x-811460132700685366355136000
"(12, 2)",-45041778282859014350221650*x-100716702096265108839657810
"(12, 4)",9169743617451969656315904*x+20503680646500203872591872
"(12, 6)",-1551115022179465232206200*x-3464643513142091166046200
"(12, 8)",437868706134278662439040*x+974928478649879791831680
"(12, 10)",90599917907381493841200*x+215563971633206238422640
"(12, 12)",-70738116401094782238720
"(12, 14)",-5467810517585490544686*x+9998925335607750413202
"(12, 16)",-10196101934683578446400*x+22847529750748274577600
"(12, 18)",43864536130865519602680*x-98081743400373449775240
"(12, 20)",102053207592909550264320*x-228197904277950582497280
"(12, 22)",-504628323744939299619750*x+1128383235260557996587930
"(12, 24)",-267251061833022618345600*x+597591541317638281507200
"(12, 26)",-217408917312319005630378*x+486141118024976172878742
"(13, -29)",(26099748102093884802012313146549*x+58360810951903047633608127919247)/2
"(13, -27)",-104895274434039496806373609443900*x-234552964153008094926071354009010
"(13, -25)",24735850549526108338056792479160*x+55311043310015906616731829420840
"(13, -23)",61097508581565349966096475638920*x+136618182444256876857323805149840
"(13, -21)",28053785200855843864170012886407*x+62730170735291258246645440272957
"(13, -19)",-15869394968338978376199199685464*x-35485045910999078521604261536437
"(13, -17)",-25147882669164239390888483849550*x-56232375138440093696110405719730
"(13, -15)",-8172389165051457896430201914880*x-18274017711637808607574940556960
"(13, -13)",-3749378303971560983935670360045*x-8383864761043282274040503069415
"(13, -11)",-367378274818159466287992808308*x-821482795949989726209231989338
"(13, -9)",-337746636110338057197181196496*x-755224437514197967521737490288
"(13, -7)",76847432821540056055509198400*x+171836083683011138051372828400
"(13, -5)",-69760681608270932057894042520*x-155989626240440870837057102760
"(13, -3)",898715756603804586673080960*x+2009589550196929116561346320
"(13, -1)",4674267746970855757810836442*x+10451980221610979209540383942
"(13, 1)",4019253557899556559896003364*x+8987323935105950892885171032
"(13, 3)",-507768331722550105096398600*x-1135404552537314634796121880
"(13, 5)",149075838785752004020771440*x+333347278729091759405533440
"(13, 7)",44969711525145621567157800*x+100551399894045033771121400
"(13, 9)",-7881880359485629913735808*x-17607139002541421221256928
"(13, 11)",-278423845337661659626601*x-603777229339116120943923
"(13, 13)",191842104651745697473610
"(13, 15)",-90599917907381493841200*x+215563971633206238422640
"(13, 17)",-287798329427961688482140*x+643189422591726224631720
"(13, 19)",(-363117837212009508305739*x+812002730644440398492831)/2
"(13, 21)",320967576956181114730044*x-717705235465142763380778
"(13, 23)",699025745626159223284900*x-1563069086211067280577060
"(13, 25)",283006570658289708101760*x-632821930071206014082160
"(13, 27)",-1200122544256335282374505*x+2683555590287165487084765
"(13, 29)",149305563409488533459276*x-333857389202521629825609
"(14, -30)",-150708563332560643986658051344000*x-336994592402937844543306890787200
"(14, -28)",1728062180448422212632307417348350*x+3864064504829180082385079115053350
"(14, -26)",-259216979534353311901587081440000*x-579626787160985787652609274073600
"(14, -24)",145510685612760093065037252997731*x+325371784482732208072961473550847
"(14, -22)",-138837208728323898709884359850240*x-310449436522859369189560143742720
"(14, -20)",150879462144098955545400039180900*x+337376733762811434592640238015300
"(14, -18)",-38189779633602388445863439531520*x-85394943306471952275746453233920
"(14, -16)",23967924653577288712368494555295*x+53593908804991915355316051928507
"(14, -14)",14696984094137633072812083952000*x+32863455498724924566877308624000
"(14, -12)",937488489791290310498603370840*x+2096287991296967670672146899320
"(14, -10)",210375764364546237414524313600*x+470414509937731702628114457600
"(14, -8)",196014231422025933030602157515*x+438301146018035976237391565415
"(14, -6)",-375120510739038077765337360000*x-838794961763288392343603644800
"(14, -4)",167061064266103057784272172466*x+373559895918272531768620732762
"(14, -2)",1221153789612616151919074560*x+2730582693396152282099220480
"(14, 0)",26846754539693552039124423000*x+60031166752354704141060567000
"(14, 2)",3736030282052261429947025280*x+8354017614184555805168458880
"(14, 4)",3404482165222212680747697710*x+7612645001713106494347639942
"(14, 6)",-71156941417570752510854400*x-159092564523102034144012800
"(14, 8)",-19751387874600840650022795*x-44175475275678546919786535
"(14, 10)",-2508374807584812703756800*x-5619660748525595246630400
"(14, 12)",-476042070230396705420280*x-1112430318895529204077080
"(14, 14)",-751991432197176238816000
"(14, 16)",278423845337661659626601*x-603777229339116120943923
"(14, 18)",-437868706134278662439040*x+974928478649879791831680
"(14, 20)",1726253167400508696988500*x-3859936046546407094162700
"(14, 22)",-1588457883403425877291520*x+3551897187659462701255680
"(14, 24)",1664809549920015151070925*x-3722627306789236305974223
"(14, 26)",-2965740284028785260540800*x+6631596878694692262550400
"(14, 28)",19771018206706889088479450*x-44209340694582604077267150
"(14, 30)",-1724279243691040122297600*x+3855605601085091099020800
"(15, -33)",-2746508265099802845703078705561680*x-6141379181528172384289643080762620
"(15, -31)",-4490330359057246693638369160886682*x-10040683924283042088364004017604478
"(15, -29)",2323108632228241290704039750582448*x+5194628820778906263199334469981552
"(15, -27)",3999284250828769998012446115494040*x+8942671446197449364429684895187560
"(15, -25)",-1838297593698587502958496885139000*x-4110558382384330701762206866962000
"(15, -23)",-568486059979976079215399696331450*x-1271173474376249247288834377404950
"(15, -21)",135499961497683195156460443793200*x+302987124857423836957821647968800
"(15, -19)",688568571573940840253874375281328*x+1539686133209261077730281684787472
"(15, -17)",42545375815921048562901788695680*x+95134352452675044463227750235920
"(15, -15)",-113491709611951744243356949077750*x-253775177574990445302074774489250
"(15, -13)",50319075730290712974738852142680*x+112516873897889876317328318278320
"(15, -11)",-39679753211304156001146879113742*x-88726625510887368322184356236018
"(15, -9)",23385247264523652142005723718800*x+52291002554128815984635402446200
"(15, -7)",-5667723017581157892706818046410*x-12673413944858578420121405640390
"(15, -5)",-785219200604179606048717829700*x-1755803509750474349863897798200
"(15, -3)",-1266662398703384202024016046160*x-2832343226032459074769553649840
"(15, -1)",61556527600763516904779462448*x+137644584471666605059203237012
"(15, 1)",-83991041444538938619710610642*x-187809681320615760192638134038
"(15, 3)",-39308044213421675323947401760*x-87895394113252034373261531840
"(15, 5)",-752753023027288727458426650*x-1683166752935661918563770950
"(15, 7)",-1820133290291678548073475660*x-4069651768348640787941606640
"(15, 9)",-252313158466856704828205700*x-565385912332551897284256300
"(15, 11)",-84515631360515206322444892*x-186952427662510483924407768
"(15, 13)",1190346395837888084707980*x+87050647549987929656820
"(15, 15)",5806959625658175200959500
"(15, 17)",476042070230396705420280*x-1112430318895529204077080
"(15, 19)",7881880359485629913735808*x-17607139002541421221256928
"(15, 21)",1551115022179465232206200*x-3464643513142091166046200
"(15, 23)",-6504153219833699705733900*x+14543643455179283956474800
"(15, 25)",-21032238319548015805519500*x+47029513525341879877015500
"(15, 27)",45756410060013458843928240*x-102314443298300963186113440
"(15, 29)",26579033777606956544395728*x-59432526302988977052676848
"(15, 31)",-51374542124411306023815432*x+114876968503110138123851772
"(15, 33)",-31423212386991939071813130*x+70264438968727404094712130
