numerator,(-377*x+843)/2
"(11, -5)",-13519560794243309208000*x-30230656709466738793500
"(11, -3)",-49527625344019989375*x-110747404339701667875
"(11, -1)",158879453508021368976*x+355265520501117959672
"(11, 1)",41669432969041315260*x+93176684539104435052
"(11, 3)",-42476376576689823000*x-94980377143477037250
"(11, 5)",40127145618018273750*x+89641946095067022750
"(11, 7)",6583008095172060600*x+14752456732510342300
"(11, 9)",-351916813582568814*x-663481574301878118
"(11, 11)",219896106182533584
"(11, 13)",-209537125933980675*x+448393291181914825
"(11, 15)",-78567119826378000*x+181581116517891000
"(11, 17)",424727712258664200*x-949706999677461400
"(11, 19)",-183857411809174824*x+411117307618231942
"(11, 21)",103655547005748315*x-231780850154672193
"(11, 23)",-455651337273516600*x+1018867364182268900
"(12, -26)",196686798240049776879594*x+439805051141537300146542
"(12, -24)",1260582266602007241165000*x+2818747639352851024215000
"(12, -22)",-3052033075822026086838150*x-6824553427115820168538050
"(12, -20)",-3721426616266005470353920*x-8321362887247812871090560
"(12, -18)",-724723320514706887009500*x-1620530609550252511850100
"(12, -16)",653665525546018416015000*x+1461640549669004440845000
"(12, -14)",-230475185216232983261178*x-515358181270177832826558
"(12, -12)",341642225054522713089600*x+763935239209219953019200
"(12, -10)",182513989226761579407840*x+408113686787849646274080
"(12, -8)",54099694826370721221000*x+120970595234115158866200
"(12, -6)",-4652845143139626592500*x-10404078562546502077500
"(12, -4)",1263299081325979249152*x+2824822155502031461632
"(12, -2)",-2425610842313918697450*x-5423831031093755511150
"(12, 0)",-1001295282633826050000*x-2238970618727626950000
"(12, 2)",-47782539076083671250*x-106860269998477902150
"(12, 4)",-74092403527309696896*x-165667700901823417728
"(12, 6)",-84802360076336002500*x-189653122363462027500
"(12, 8)",6336749415442950600*x+14509854446476138200
"(12, 10)",4851423905284183200*x+11996683004905469280
"(12, 12)",2149971052320547200
"(12, 14)",351916813582568814*x-663481574301878118
"(12, 16)",-922689468210705000*x+2050352406230445000
"(12, 18)",1019802044524007700*x-2280372225928496100
"(12, 20)",5236666558220111040*x-11709575354322423360
"(12, 22)",4294724475012287250*x-9603295945231585050
"(12, 24)",-1773851527695195000*x+3966452597934015000
"(12, 26)",-276771446640088878*x+618879768918194502
"(13, -29)",(114059301025943970552219*x+255044350560122222180447)/2
"(13, -27)",-2628728287018576233855000*x-5878015144150114433167650
"(13, -25)",8247220171902475257756420*x+18441344929781435756839380
"(13, -23)",1472196860740034413372800*x+3291932256876508291943600
"(13, -21)",-1310162399604785085544203*x-2929612187080542812640543
"(13, -19)",-4626417367217026459550544*x-10344983725382872556310907
"(13, -17)",4683343990212791872956750*x+10472275524130957990600550
"(13, -15)",3630163833245250517938240*x+8117293100599207381150080
"(13, -13)",-812124325253239250287425*x-1815965197454583741591725
"(13, -11)",-970091483362021209591048*x-2169190501132579646658058
"(13, -9)",-186461750594490013010976*x-416941149706044569084448
"(13, -7)",-77970724983029989458000*x-174347840633662707923000
"(13, -5)",-168436033210056758022990*x-376634425707636715326870
"(13, -3)",59347889294054660462400*x+132705918758279286586800
"(13, -1)",6448277016223315530162*x+14418813462519651944602
"(13, 1)",4404294391296301435704*x+9848342231217847000292
"(13, 3)",631667718027907161000*x+1412825435846985313800
"(13, 5)",-887971263607992053520*x-1986624083608335905220
"(13, 7)",108695167025321386500*x+242559108750413004500
"(13, 9)",-27252593134543220928*x-62112063630499625088
"(13, 11)",10662008224102708509*x+17736142524046918057
"(13, 13)",-5110737672725231350
"(13, 15)",-4851423905284183200*x+11996683004905469280
"(13, 17)",-6583008095172060600*x+14752456732510342300
"(13, 19)",(13022092406489777391*x-29110252843587430909)/2
"(13, 21)",1843657429313808984*x-4122372032560231578
"(13, 23)",-2071629494626371000*x+4632301701364402600
"(13, 25)",-11605227590973203280*x+25950077788253447880
"(13, 27)",3699063370455085425*x-8271357149416972275
"(13, 29)",-80250321908183544*x+179445175002939041
"(14, -30)",-13602922210470511842495000*x-30417058755253765995651000
"(14, -28)",-18194843195374862939661375*x-40684906224807680686970125
"(14, -26)",9482032503604380844200000*x+21202469242921915228580000
"(14, -24)",19344921506341208580104931*x+43256559507576571371837897
"(14, -22)",-6615607842165272568969600*x-14792948847562250064828800
"(14, -20)",28502716091213588876408250*x+63734010723330561255012750
"(14, -18)",4557291656662657236259200*x+10190413937590813024549200
"(14, -16)",6606832675071896284204275*x+14773326977418949823110937
"(14, -14)",-1155960157434261152025000*x-2584805491314603285925000
"(14, -12)",814156476897362102460600*x+1820509226852836178341800
"(14, -10)",-2386764560545778292912000*x-5336967804195316477752000
"(14, -8)",80548031219869630187475*x+180110870306981598523225
"(14, -6)",7765701125174597550000*x+17364633725405249190000
"(14, -4)",241169420321351301813561*x+539271198740271517954427
"(14, -2)",-91915523062937076081600*x-205529311146601838342800
"(14, 0)",-12717219158933387426250*x-28436646554325850398750
"(14, 2)",7406647183730298592200*x+16561188159410025548200
"(14, 4)",-3050131453593643642335*x-6818783579741794245293
"(14, 6)",-299298592287395880000*x-669203127994344660000
"(14, 8)",-469587282137786942925*x-1049522191575911904775
"(14, 10)",-80471009293903404000*x-194958671860873692000
"(14, 12)",28823516323833895800*x+69574867952268205800
"(14, 14)",-7274513200828550000
"(14, 16)",-10662008224102708509*x+17736142524046918057
"(14, 18)",-6336749415442950600*x+14509854446476138200
"(14, 20)",-40127145618018273750*x+89641946095067022750
"(14, 22)",9309099983616787200*x-20816559868202252800
"(14, 24)",-27221564785327508445*x+60869257711922429577
"(14, 26)",-13342816538979510000*x+29835444532230130000
"(14, 28)",25603208337437381625*x-57250514284826085125
"(14, 30)",19141602244852152000*x-42801923817751986000
