numerator,(-956722026041*x+2139295485799)/2
"(14, 26)",4017416278469464664444554705638933260685959998619020062290679425156812800*x-8983215892571947770663045316711467333782030022307354253609415028989030400
"(14, 28)",-304424643554442337607680792134474931974835626318060076881317925089734400825*x+680714197013876267399103452147747259751385523149375516273224764297173301525
"(14, 30)",73807719904106691032562961427932188937521752049039719734351649154124800000*x-165039078969846820532873910081869704194699231011315293520149151673408000000
"(15, -33)",71014521695738729947392096205844858925970800541179281354432842423225709623164375007279406045633354280*x+158793297901305437632970297700068309219479683269497661203625155414343550091178161278928044170048729070
"(15, -31)",207583481124991220537472573761159403614783648441187998707500031509268806004957283310242513387417859117*x+464170774801524887661005945358113653855720016556435985896587003627061626210019771780245575679131447593
"(15, -29)",-72518024230289300813695363135643129533587966358741045361494859361465390186699592140598375466857690632*x-162155231772903740309473634210178325104104306068658306614994633383725143906493099533560328437506630768
"(15, -27)",220555029014256931324419600268251591573520654488563639637372516826680393648006700063479801785292540*x+493176037655316931577374828022399127300822589016768283935677872985754480359651232289466352729008860
"(15, -25)",1100408383418639232870310248226986047993527313353189081603838058153336517629520556854524697265625000*x+2460587948334729745412057818391267590087091500993243784020736100758218715049602344095493432617187500
"(15, -23)",-315119656505396535365770556822165098671716300444055943268262879675015293566149056808382934860913925*x-704628972992450477875542746751066654639481877855219498361335535601442210767201518760153056993906825
"(15, -21)",-686764790000084135511066213711335289067254111965358947848811273801471150779870572798255800335800*x-1535652754993555928620675648347852665680084783727999005032447696766008187781183614169154232903200
"(15, -19)",4908839850447274215905768881956630188275411105266399413107453013903208675306770963309983815257568*x+10976499596260006579700970501724297018733449828889328662067732775240907493815470329281459175659232
"(15, -17)",-39086051355042237159826824134305672159754426470181002177672619004473107952622321674840603195520*x-87399067801922209736098123118763115459383607437562805725126321544136102961826757556344632125680
"(15, -15)",-2622652485005886866932388654687285413929584726938980959024168652648977836075149147597392578125*x-5864429237831910968900231589395938008466982603410836429526773291734980846814840808467197265625
"(15, -13)",1639029627022626139630282073292884206981288316442544278669848144384650490395525891824092309520*x+3664981663158718284965683832662960818975148486076307563886047989100746376433465426705766838880
"(15, -11)",-58693464542191144204769268533555553614184738779922944712039699321400019261104906079814883458*x-131242576551312971794018003394868544884476361356915361200321340197922711957364874015982106482
"(15, -9)",683097214027825954736318063699815604038469929298917198589484559360000576095347132684806200*x+1527451805806941753532251763748257337284522288793636548340683724852150665028985805423056300
"(15, -7)",-270981495435360040907717768182999149635386742786009527086840631606022409506906840203271385*x-605933044438014020275300188729303575126197045382772234618300098393781648044935370917819965
"(15, -5)",-11251607673612077712515690218671971574097627185910605604691079259279374355949860335937500*x-25159359614354872476701456140828130245822544210811647375684556481469820905192275687500000
"(15, -3)",-220669268139446518500438116477022416799350559426375725851169866394777457603152252617440*x-493431484104930957053216247836586688576272170128832180351848345041589044228402123771360
"(15, -1)",-46885738587000902949355318208491215544642007344085038124529079904662274897542151507208*x-104839698655818956609455337587328600041320469572233779025446957059972589592318405772882
"(15, 1)",2823362390572317858496779059224104152367915555270398901442564503834481863414311634693*x+6313230230436014098087036752309325324186147871017551451682307083582992589250930923457
"(15, 3)",-1704301267043298679610993685103671716137422786731688835690668874158925259288736960*x-3810933487247837862985499103074677192530101834174405517652657668772254357604976640
"(15, 5)",-185209921100147447369324850530105930605065501412255872724260801759602406339843750*x-414141973687302338274267489933712403313684733445363647078658288391697700308593750
"(15, 7)",-21182864184824046006672747618542843024997769291850943840600270502194284181310140*x-47366324275412500712119642819500781764599027029329749314375905060462032971492410
"(15, 9)",-6094932171260427179360968393460799151002820255930830551919306865670807733450*x-13628682652521198030488173765028451931998002386094063727970920948443580220050
"(15, 11)",187562031961940323530687481715094246071838071146304189462467228857522047868*x+419401396110955215180500196298927305217983229353812269515623613313980612432
"(15, 13)",-1959264340273776573541836090939540647276000422234507830549226325111653320*x-4379446627907827576237600239683355216066850388744750742598445890649159880
"(15, 15)",-2562796938271493749407691189151393433595479952429082234098256777343750
"(15, 17)",8539796272250328557908202847924214002408427287498392418179073813441720*x-19098444069153674440414450566026085532893714799797107401368410526145320
"(15, 19)",-1072598811148805073887892695976569814493907958573709808134132430046777408*x+2398403885603796186340204488494795433813774743015940213131350811578867968
"(15, 21)",150060528462890979167135941605994828516932359250206907737123548682499300*x-335545542382684433569599932277855011095144356481691376130683453867114300
"(15, 23)",68854756202989118322043589818234251834763376923177728823366147161866928300*x-153963915444058976825687949543513983207543005108029066366413573620199665050
"(15, 25)",-240443112322059217554697134976217597517001272735486125171355023020019531250*x+537647143873741717182853565235203926312118031627579110458638125134277343750
"(15, 27)",-48192051617890051540564253102564287499967388591828624526476405535034814440*x+107760703392780875404175738458629723656756433356773700981285635838649080640
"(15, 29)",15845444026160002234886214740914428979688490908087558052709389536069127029892*x-35431489976161720934980559050097180924346497455290676264098649990713327857532
"(15, 31)",-45357722660453234049732528691762706796256430353504122195439079229193381447032*x+101422951173356043402972351677090354740004051255188919491780559603406807959982
"(15, 33)",-15516923420320604502918319207408777713057695305630103364999114126508159040355*x+34696895569495413247704088256715411687250222059271169886737988249464769841305
