numerator,(-956722026041*x+2139295485799)/2
"(14, 8)",-416723607264589038970841453937795205123115329210076657654682749731807039212839505*x-931822313660564587462453465455205432096241263842499515573679560828073336555605515
"(14, 10)",1163956353831965598824803387672755335151376027096006441644006686648278690645200*x+2602685412957674348383369503352956221825701453747643945490120714795057515187600
"(14, 12)",3366026811991663730803646743229053150218030363278546526924250935997737452280*x+7523821082099042223368343315555879771668639506054249196298800421554468008680
"(14, 14)",-20579895777233444526440670225494020753100953518696639774393114433708987000
"(14, 16)",78879678881071045047716613683586688410060072512860081054892958247340310851*x-176358964796603201082395496184391819066157375032728992846463377994584188703
"(14, 18)",1082573374707235383132812157042821383896478188286149919487264515819136944740*x-2420707658195721863927320761114412430008204884086776314521959650917075175180
"(14, 20)",-2483071540945321316814465784994528211479903970969047280597951576191122414500*x+5552316758548987271867863911172296553460592559336100312533120006731696207300
"(14, 22)",-21673185579753253869210011656348218185271941533433967606924850916778254548880*x+48462716245296465378831676435438510138562905274074835319284401451187361261920
"(14, 24)",-36688631248509013425550791567080489408291762244652000270550440415464571079705*x+82038273473089133790097640893032094128489740557652199703903670167507947766077
"(14, 26)",3771150065177711992731875499290644126604505640654111431474496966300307795700*x-8432547899090126547265207721442669099558993326514397348457310859168500345100
"(14, 28)",34245313168876068509342914333122074515463383622559336570486335108133946666100*x-76574848156375624547509463420268757655148444588912125992737173782310325473700
"(14, 30)",81908879165996515953611233319635232694614596068341720420427003711003357245400*x-183153821775984490469028785169043849666006736773352996386142413085170522381200
"(15, -33)",-36568693623882023132068988966758616603303819869403890768919795429788007720920024323986537614032296927520*x-81770084791363330635952789195170824334655133511769959289840172359119767204268139609311961649193423833880
"(15, -31)",-247111340120206124154752849730821067863591625427259853873187448134450669566844365350735239473298451058792*x-552557754519851946519670915503311194763075979540028646749446788318402348041957870723064190827686530226968
"(15, -29)",136236189394487696796943958212110896515230032612946069970688875602021116547906594635212860965236850821968*x+304633380481610402865545547908123661464787846732411801876138225360413397388414675498874068218752189966832
"(15, -27)",56300067569421602891287291156597779456023136043583869891074924035893772494596385121946745906673233134360*x+125890778223058064315555311064411766567427807339564581552377852482803513496121279450277107325782705913240
"(15, -25)",3218533547303699707340716122256145317225303202479716675731955779847236591423536322718603879039385575000*x+7196859799634607513698504025116632429805420924420924563071979620700235659766616661087017873727169850000
"(15, -23)",1731295341056400974829874185261147785182859106388341787424310913856393329083126618773542716077970103350*x+3871294071730795143589860117023158136675304706330505552399800238599080080819389298092575711592064460150
"(15, -21)",162029625104797439129073313897076229206128701637948197189383683312065071501065465412332403517222289200*x+362309256103133559848546543281702553212009458391239598556082459974499682969633075217748108474599656800
"(15, -19)",-152499849093389270958035477680859902912666188907264862694704814514557896689874399876534097857685613632*x-341000029131278084465469064548355312973695001882409537201786507345461725313055376377245948704533634368
"(15, -17)",-15401998308886397294901632677777740417182397675120406434311292149034757696859613372295100511986388480*x-34439915208006787580921904952189633734255776476172341976004005291340925783473059101483324061332270320
"(15, -15)",4020000563039773016334720328138914884878284312291148928516408980335005300430727572163439416630477500*x+8988994528544361080141121409426072521840534462282362462785489665264453074607237314289097336509367500
"(15, -13)",335182218009076108215538612693848990217079243634624511754358124291146291715329174890959268459844120*x+749490224317448399917062116853888696674748383147249144515435072606090892568958649904659472408506280
"(15, -11)",35407712220600239552234311226827391630942967400519712240854744480811334374161385767325791612300908*x+79174051453012165122557144308982919938726545480442814529412573707457379413023016833654744658079732
"(15, -9)",-387664826551684079503705498363038363830298565041984630361547834457901109681161472099307381223200*x-866844904655230991569739071429839249065429739115266388987661887962546694984670525757472719766800
"(15, -7)",-65674349486835693673442606489461451172070819348064429724939367871853823265868117279734574708690*x-146852309830643040875662089582564711884382570763777670104875506802819326377724227967277629988210
"(15, -5)",9041667478850648449187713781485827209300399724128726139771143434678212835731355844000275648500*x+20217783112659192007200822720213951654244210148214861872527753401479282438660264340647038003500
"(15, -3)",123647244757201325153886747054530669920197993819437869160649135768765981109011039796103154960*x+276483644507656642237603193046312133326511387168496425143170701762489231601716691768870964240
"(15, -1)",16461256819187599284959240676447878602724160842146170610712741073715089889362490421524675008*x+36808489242785436464780665591612241384036533780634162761090650741185107406765933683322441832
"(15, 1)",300316994560222902031855073131854164877149753133555950230519381947033111023309272127054868*x+671529214635092968753192541711021602786339612079271747406538536782140693276631499503230532
"(15, 3)",2353009894033192539843564284345422505724223757989711643299375240319637152094409906515360*x+5261490074787795313885296587399818789176970898525342677834949541969896603029277374482240
"(15, 5)",71401342707950837053834057920151156264021226286856312786358416730126252219543260594500*x+159658255979736976586323662369504523211805012799010234162362070661270835844205750073500
"(15, 7)",-183877845154387386805744187902857779791482013587357628562916366482414179837034180340*x-411163361321326333599987915033747471288048649997085024609735158083284979112891949960
"(15, 9)",20919443583418020210925596145818814990824856307843321291538808706054475612915625800*x+46777297904373302893115268408038198380852855870352834586577180153638755996195188200
"(15, 11)",-13548048525078671620645120122150036627608782661107348900190669818945274284759332*x-30294392064160567140486642711301457725096387198564690861029731990373827924011068
"(15, 13)",-28566459762741519755615965153905824004207213042675986243930598083416973203080*x-64204078420122424517554425823163530077358917157205392025656319377278640017720
"(15, 15)",-3928254007615837892963880792504236312178649103502840438717560678110420245000
"(15, 17)",-3366026811991663730803646743229053150218030363278546526924250935997737452280*x+7523821082099042223368343315555879771668639506054249196298800421554468008680
"(15, 19)",-33321754958698517469119783277334632177532945610024103176561971435074343848192*x+74509708558395673211242998729710035486023220710861253849715120697571005090432
"(15, 21)",35404044476237026456623276187756745709822988767793411270372939314665689918200*x-79165850127277161953993499307524497586021495198762822830789679084298315288200
"(15, 23)",378294137362922356035561103159390440758805604265352488847054757562141075273100*x-845891406633137417014992776095704274144897042325631211139399283514816995588600
"(15, 25)",703260930112567623337233805278311787421206583803591033594080545861674110287500*x-1572539245651430034548778969630632762201068226355015148499166516776127183712500
"(15, 27)",12301763303800604721891326379441757324800856849656842037258266103210802974318960*x-27507578990410549158760203292575226438423348309855143030452347699637119284329760
"(15, 29)",29768087814036626233251402195624760954627557319820549462958273274909137617069808*x-66563467912369014596550580699950524308966721102320787971782460884008265215800368
"(15, 31)",-53994699244283201676175835102710283943651868013887918887203620031092839714296232*x+120735817934873761930134448979870808961239351556529244465751470554082892600808232
"(15, 33)",-7990388514818271699822450538922236137949194539666560172208901052135810652077820*x+17867051885767241172470710327046515947784535283788095570470350090963202707677620
