numerator,(139583862445*x-312119004989)/2
"(15, -33)",-3639527916954369529389014898857648635498010024984677894466424882583012403324470331873861553055200*x-8138231828318179627578673174106599860253344484754914687444306420978772668099654116902514712776840
"(15, -31)",33249192776853533018233800959381395779492696312983195233301719104374169056877803906949266993378460*x+74347455246039495965178476718832260799626994447434828558316307244728032362315220739412111293440692
"(15, -29)",20315916786399258187049182058706267282136142491452260901125887840451556225749868300468365945452560*x+45427770959617816251564272514577144288913770439285352434037684789918682028279974973030373792958272
"(15, -27)",3648171853626639334266744911607998873110888998756712534145027829760548623302295501775524421555600*x+8157560258310578232655017504759753177772967399776292837294529735206325031633719475354222855243920
"(15, -25)",-906774557015051328194268165477131028370413588221450462706148713156559286344808344538129276130000*x-2027609549752913562548635722722585501351274943796068414684707497875466677547692088549468094492000
"(15, -23)",-339508545505303042004183437876647571677296695050704208010907506831226668075248209526199436665500*x-759164186691938288792656016350910872492467581184894194651697635809265491412159947531588920936900
"(15, -21)",-144823390573657645105603505445904072523019922850765721579140494356404965450092098229990630054000*x-323834946054700758389626319881062692952505917027744643017862218571265112485934075021750987946800
"(15, -19)",15448517080397906950521391725306851950471413089788734167760035152833434305831936194184695272160*x+34543934343336303811470611374513001457178150222820159645885152067191128641053912601078776154592
"(15, -17)",-7714387475836390836256672621773852521746016377844065548209599073587041448418890248841488844800*x-17249894800743186214740797549413638385817460330269896072856249900181644680342874955667281124560
"(15, -15)",637952927356076300325232187898367528889685264628276090240586838445090155424980553940416147500*x+1426506112013171791412523378105682155243206173214339883647808058208520379706871158553248458500
"(15, -13)",-188905230053736572402111734892036509938200196083573289166632172950465531087267262785372934800*x-422404935705391226320766128776542941851635297952991878256116274922375573719359556998766718760
"(15, -11)",-9926715009240733229048066351065159675387502242726183274106383093606626995626408186204078490*x-22196809553929732538283001011531930334082507551808194469573591426895766288074535025380963998
"(15, -9)",587101665810992097490741921206969672592359102803031415509939418665482828503364279295204000*x+1312799234456742527116105940363789664662513939955394864498799450502702203291075083207054800
"(15, -7)",302169008597092410637808863063636945707270695953031199233293250621142056600400216757790100*x+675670443916816991807940348364519115067115241993268539248436309921521360085814615548083020
"(15, -5)",1090174876466339548264688537803877493775663697102213212366372434707470038249314378829000*x+2437705131141170952825336210026425827533717554921448047419454017899789660085995580023700
"(15, -3)",-614127720124924033631011182006476121501184270613730514863540310290550429733055086222400*x-1373231329066295777957668896797569909049534691299280485786282520034553573477561015450880
"(15, -1)",11024065534829660861515302359706204723521784885099149886949519332588076489140609430560*x+24650559924291697169051902333582558262965176491882864036678052025273761142421606891832
"(15, 1)",1043890654647301656647646946175992919812844626577054190551403341178543604493207350260*x+2334210464868123257258894883142215922203312102818394118623831995932992163985373634332
"(15, 3)",32225115815652342484233011214944397640354984103539689024742734132351635682075213600*x+72057549546602219272477888294670203431159033723418146681686550110724661222270449120
"(15, 5)",1266977743331745900628134243367410501164195583807933672138767508435443502106439250*x+2833048360069064667546390759579846700537514606989227221191570977921073954129654950
"(15, 7)",1765086617895096436830955763267860940434964101202832013879102834027954149852600*x+3946853663774760858640015482027832878667282797315876541132915461839296443395520
"(15, 9)",93459468346044468117806713210283435719504817571868241672775001439957243469000*x+208981724335793462402349953982335341799047069427155981845919503316325351179800
"(15, 11)",-401133674109690684718907691652008962370610033533012530245802852973577005240*x-896961707672366364376227113773053699484566623241914241000734982208782257748
"(15, 13)",-4018902674570377661602825082048294494190447130045225393035029626315300*x-314553889168393872592136437650055076589997587278321172754390819981260
"(15, 15)",-29286212207469166107651346218424098586758259624047075055720537936479000
"(15, 17)",-79197452258955440588375876797800769741167195011701414557976030358275800*x+177049957953515819406531891403553033000036603318419086584420026420600440
"(15, 19)",158579236719342335491993426456460501527644045492255193520184784733873760*x-354594029415679960724352915965192835914674769074626658931925606458805408
"(15, 21)",-1486614222407240171065396670971843875288803545307771278391443130941914000*x+3324170457630069526202535853304375374442902619396550480839199792465553200
"(15, 23)",-3485060185226075486184161184809259305334439140087670059581470012137141000*x+7792831479843513538343865569544052931429948687533436099107977371285925600
"(15, 25)",-9308054090143090142632048478382509948673585320578997017115138651823165000*x+20813441683804904743636241055555786324339327968123651633442776517917133000
"(15, 27)",37448537435232304154542731866010794256943402504609066145477290471820883600*x-83737475363125060031619390237513201058488541893004538740872641638161556080
"(15, 29)",208543182950722587469252564946339062087363441861088285362767242781197855160*x-466316733321990880945721536830057547019297202398919528654695401389659476728
"(15, 31)",341303450153388618772266400539462802180669687733144545699161240512342490960*x-763177715498187976208491589955303500239080274805721980204202234624509996808
"(15, 33)",-37359807298866200421215523994366816498179837670439275320020145057122150700*x+83539068746557625917349513487843740156514223523568743850238952682528585660
