numerator,10182505537*x-22768774562
"(15, -13)",72637936867658336927998249021649259917327778734798226943435688090365244081311402401240*x+162423364581422186596649122911701897908497460132315988958290176615437559041660504087840
"(15, -11)",13382470357893436282618728136079711676419551588481580456292244976497069509169162000052*x+29924113427125662847429985898668938420256332508719685134873458601026326153812829398032
"(15, -9)",-1923471545677171779262693006210034825333219461253745955348223199713582995672074056400*x-4301013128920747855403098208710551136361127021070707052497017945285101234178630669400
"(15, -7)",-44572584285418204345972259307718221039529607150961553602781386264427225864093144380*x-99667328395033993159052267388245470974291297032324482160287353587537754028733142480
"(15, -5)",-18270651028330653693001645832613635518018781339019567247504163188184833682696279700*x-40854417692523777621045103368949626746729314104886627773154062717233486250088102800
"(15, -3)",1133824145425727739825661618355624405188567358117170631180364780768594460348055520*x+2535307863702534456368464815213284400898390543678691208024466962401415983202160320
"(15, -1)",54196278292982952951521764991156074021538741645266136167348500553735673396603472*x+121186562390606146376354493456890132808818167826543615530061071997052166247744892
"(15, 1)",-928454056010129745337114955537131986344932107660089616712327248585561047136288*x-2076086383224047282063537825478236888503352353272389448378387647403052803418908
"(15, 3)",-29965309860762071516783083209078769634674607119571777412427421510072051534880*x-67004469815508752498219013214942054125636357379585677043489491682511469391680
"(15, 5)",2906982253849114703613518664242336512094746300359536038676591803342299833100*x+6500209928992209559706814772300062378679536991324888064858399416135021411200
"(15, 7)",36453368989927666520163828060102341669414565049997500128654000747275280420*x+81512211070457235456183077138606519871621647438290291448184469408908431520
"(15, 9)",1267707681729167375111811739940158708569824387410937705338021633158147600*x+2834680556093303310079579600014503351905428394338819968460888396747600600
"(15, 11)",8770960558700320013529794404969935036191973443056567217624312608341012*x+19612435176183071014670331860550924248760601672246885527605828649992832
"(15, 13)",-85923018685245370064131697552986164604807679060818446301504378435560*x-192286363784060719406352065461903114716755488022746108224585613796160
"(15, 15)",510922701273278347780143139496138865956602798173205447031685622500
"(15, 17)",-1632015736116701468230286681168687554853482558168962803293107514560*x+3650167592374571556974675206861445779566599923901220542524391529840
"(15, 19)",-3269410563815002034595920703152773438530076694190000862169503400448*x+7310622682213095962367567793537492052231375252254240646357987759712
"(15, 21)",69604238590769247174561293978107528870711734402701141214789583340400*x-155639809012106560215173511233281079860152277690830204836246736381600
"(15, 23)",-333770224353353311231891411550392042733524522194222022555511552958300*x+746332910519453785204200248317344445881745075710189445311591935056800
"(15, 25)",239215610914562443237567281306942859874494269541046888051149652481000*x-534902367284102259845212676105321002380115439061308491730239062306000
"(15, 27)",2554353699823368186424548203459900190985898178057048366090646336567920*x-5711708511383143818100869077232863876041347149151931984244043849658080
"(15, 29)",3521614639494599154763670276177145151225565469904096171558419123008112*x-7874569724468339345961417394647427869854680178773459755666210319740528
"(15, 31)",2676010514608044863836058225286550262229383502728217850866110092246392*x-5983741419167782309286846516947335818792784954039968433121110764618988
"(15, 33)",-286085040269905421189537299792178424850808072757318739140817899265440*x+639705597389273304564323857413781838788648693745149084027144095883860
