numerator,(-53316291173*x+119218851371)/2
"(15, -23)",176737359709424394481558362721422803971015867695511994672459357497595369188505193437751961500*x+395196750474105424956160312265030660276655138158611313969614272831590079857162802655488488700
"(15, -21)",-150642949098676252179807636295025840042248787207661241354514662642441778697547583202271138800*x-336847874515680774385854307769939865949823919423105921655343158229930490359088861737256207600
"(15, -19)",-7438809694290286578074376998503166219499403837030599718489926598756197611548137949851331584*x-16633684148117509998139985048793520027323698894594225719499798325299039005213817515861743168
"(15, -17)",2470329440536992200743966919018998655874344445021607506461951006935263410692194274455156480*x+5523824555859739145098967172489335551337048319510586100339228424143776907221284849602166960
"(15, -15)",-2720249170904245653628026819652365720483094070914874458171935730419905574871166207812500*x-6082662061879336346702603954579984725166039647111020303787475016301839417841711926562500
"(15, -13)",86792471463840280463281706439502204955398286267280424465244028011302359933404743975199280*x+194073866128357547550157550831698000265386676370037797174691827929011660468496383127207160
"(15, -11)",-15112284475254966349565674444619840898475615279547141827890869197841765475165520154272134*x-33792095381984843234413140520012128650824990759338891148088703863770123534074244433449278
"(15, -9)",-999097346853130892002125409657107846306851653196495734806482760324216121440317055487200*x-2234049583703286269462335216465796498992746257722458878773132361410444790622146339024400
"(15, -7)",-85742557751768354673870704032119256597976946461125387107004615341147936548288916091860*x-191726187697655579916322906291242263955820912553872361803104232374359481124498174698420
"(15, -5)",15663221112651948961086490623215931318095653710841273877188575823756823370311220195000*x+35024027154499649143205997781633986887521818187797253976390464844849916540703866472500
"(15, -3)",160458181883951361585445295484938298081015424109876598754461424636543102901235759840*x+358795402238540515876910181513784974757801666788565284565095440368581013986243672480
"(15, -1)",-26472217329157680637792916936471500614939565208658394667512133278452488048428983264*x-59193677463144499519979212825804561202733202965477017782634319527978292254735892408
"(15, 1)",482700142708564756046549873073944200349431537186887858107915748707748391387699956*x+1079350331845200252415815110049442234499399519589603801919621724345474497150001892
"(15, 3)",45289865802937359745407820740310037057327172943932462610710709757141437006916640*x+101271218627211030893209716123903913980534714035667869600811672539266518417264480
"(15, 5)",419018566762244062696830846271481142597022124335192640835082191901419872958750*x+936953999114906755123708605671945253612634336596520883990886133187777279553750
"(15, 7)",22916083808986584668483262521980559891673852125857636618050601376235291982440*x+51241921175003288103562090677762622414139668774412250602204180222933872906080
"(15, 9)",103525385996271369073788107199038534321384847409999383707329198216562797800*x+231489800798931665759292693382481246496477841722108990463846959486210750600
"(15, 11)",-773148789076846141456282610556986865201623507351250211213737146812203144*x-1728808494045683962971883829513188581152853815938495722904697956060657428
"(15, 13)",13750735589580624064447994632412316478360060328883490337418458030833380*x+30720270431572852049141390134705181604582348740219483276621662497348660
"(15, 15)",855921268087598716431224746653379747528495089696247929177909375000
"(15, 17)",173848866564023443790145575413715106191225479012243508450898872451480*x-388546613116878778835426779743725594340833896358634934355745219908040
"(15, 19)",-523375852234970761152557767640198972118203060381637819094141826340384*x+1170303448726941696257897588870081194419931016446277166282352863284832
"(15, 21)",-10598854803141957751840402739408221270298656407705393017172488568328800*x+23699759823518295854872685506923069099888863641710880315481527268942400
"(15, 23)",12434791173834033288307683108171210356097921725959800383890741214356200*x-27805038350707308925299649755303235209456007296869142001915274675380800
"(15, 25)",44514427698474463092332243667611583569472383813646886392676164902625000*x-99537286313288410978267181194575574686268018119337430574081129483375000
"(15, 27)",-106689601557256839080207332230693265864244260051958026049215260749656560*x+238565201574393713403810847987502035383553408337049955144119721287107280
"(15, 29)",1659382792834906976777784267421838100437608815203494869188117111216326776*x-3710492725472302960804250926682234593440122619001846127136976804592194248
"(15, 31)",-446175008906517980729225256913943191393854193829396003306293759329899664*x+997677649776548315530072684302549376685294172818306597138486497661043432
"(15, 33)",-90321988514642872995458730755183507518893074861847166502304395800095180*x+201966106181696723115229566717338416138323347988319520349147240149282340
