numerator,(-53316291173*x+119218851371)/2
"(15, -9)",-2875457261471545239631411087420193803027088405639401862251854627554402514268215000*x-6429717903045762118795007120824973868905119099187001563475167294135620878742492500
"(15, -7)",1270073569305936724661661650294206750795428245357802409503124557064820485834621275*x+2839970837393864909624937484357329503093065078348109363222502073278536453806001175
"(15, -5)",16958890792447010101691661553045354160684479552392147528699992261087060085937500*x+37921232634906791638381659764625258128198681606546326589081173858964130140625000
"(15, -3)",-1805941452035885609671158409164589770115238029231946996107536682562843833250400*x-4038207850136916196666556265542656365732629254575928165385346487329962946808800
"(15, -1)",5785753673986059407497975792293862158237701582526191842799055307116059801064*x+12937338516101985457746761903402286278401111553149797727215912988702644340758
"(15, 1)",3784371214971760583414032660584779004775080289779763960709192779926395101281*x+8462111288770326540515128165680942814026445795413966291046754203115278327917
"(15, 3)",295810706350290445133667039698673435719802447879122379465643940099656598400*x+661452847871478151565627165315056098561313855204017842475906772289213428800
"(15, 5)",-170200885270198690483126488684694929896728551438326711518060601167968750*x-380580749294801596911435249213544009742651013364263480511416281917968750
"(15, 7)",179939634420025621625188893733294491355354807046884258650757765879955100*x+402357254410037861546119696557645159511061393613428780357294975264806950
"(15, 9)",-186628826423503177383697317053170569173368450269922278282106034441250*x-417314743348719260487395204888729394947506760776378777479966281726250
"(15, 11)",-13635286614677348196618153991272498049153499903414878930333415587644*x-30489470493033398543234007676797915966030141232631689420187890367928
"(15, 13)",-228725057695510443692058751959522361795133576016347923190014600200*x-511454091845798019777241249268030390096283073646483004614403851400
"(15, 15)",1025305771583667524293689287319657208688055683065023527050781250
"(15, 17)",222942133458160473258804469201282564444633535747930051823898200*x-493990220132621438871215296999156393036488682369207643077998600
"(15, 19)",79374952100506379790790564310656194136540049471068346754698016384*x-177487783931338680934357594604459007563856420857488467304208288832
"(15, 21)",-194354578496162249871156396461209188794152595739286637561787247500*x+434590049257074570670488706018030903289438032969399034433160192500
"(15, 23)",-71243562966751820601638781350331678116834064536287049918639179500*x+159305449752943232964476274150416343126594445487383021631911677750
"(15, 25)",11843165437331725940011115565027461263129298096766622382966308593750*x-26482122986649764759050446778757051997683099975784783842395019531250
"(15, 27)",-27263856162059939591305114461932718893179008117557084283365712641400*x+60963835707142547668851150076269868889167114925873534517365805733200
"(15, 29)",55923688789322639450636832643385979738240643934482774525698520981524*x-125049169685468337038782564658448327956403590254952806350176458976652
"(15, 31)",1871565442641406194281670983900806847014107937376004446971387757702136*x-4184947554085667809670334142439489126954103987966020904182503409674218
"(15, 33)",1833945204073152165365239529570375971713587586681944527486713467064825*x-4100826143317292439196201390899237828313801161392078436817588875236475
