numerator,72*x-161
"(8, -8)",90123923506296960*x+201523219396564040
"(8, -6)",33212852933992704*x+74266197513028848
"(8, -4)",-8114873335077600*x-18145405456046600
"(8, -2)",-2617450293276000*x-5852793019241720
"(8, 0)",466139135689920*x+1042298688499200
"(8, 2)",-87295621079520*x-195086043913480
"(8, 4)",-68470773487200*x-152755283601400
"(8, 6)",-14190945043968*x-33164494261488
"(8, 8)",-3887332794440
"(8, 10)",-483922071360*x+702067564800
"(8, 12)",-3844127780640*x+8596509533640
"(8, 14)",-9400437730656*x+21020036748008
"(8, 16)",1180099077696*x-2638781758404
"(9, -19)",2312595419579868528*x+5171120562635234172
"(9, -17)",5053157057434837680*x+11299202681407106130
"(9, -15)",-6170615774003116800*x-13797916333703424000
"(9, -13)",1574455166435103120*x+3520588779674442540
"(9, -11)",1504558416982682880*x+3364294896506569968
"(9, -9)",-448835021119998576*x-1003625618093592399
"(9, -7)",181818130453575840*x+406557698701889790
"(9, -5)",-156740142141777600*x-350481620368800000
"(9, -3)",-6563968420988160*x-14677539895811520
"(9, -1)",20519457606511920*x+45883148715775998
"(9, 1)",-5718047366292912*x-12786827681745918
"(9, 3)",1398032047077120*x+3126377817501120
"(9, 5)",177858366638400*x+404464101408000
"(9, 7)",14139212230080*x+23773842769410
"(9, 9)",19359688626639
"(9, 11)",14190945043968*x-33164494261488
"(9, 13)",15189904996560*x-33945622045740
"(9, 15)",-59515396012800*x+133077904128000
"(9, 17)",48737071650960*x-108979405019730
"(9, 19)",22304695316400*x-49874814944892
"(10, -22)",-4453686596141223840*x-9958745979451429070
"(10, -20)",-24213485503139436000*x-54142999557225476375
"(10, -18)",1871334523228877280*x+4184431202581930440
"(10, -16)",-984004163344503504*x-2200300199381309312
"(10, -14)",7091071863364792800*x+15856118719816401400
"(10, -12)",-1284163671985578720*x-2871477264719857410
"(10, -10)",4173289345702260000*x+9331758668502021250
"(10, -8)",889708399596460080*x+1989448465081703840
"(10, -6)",-870931470402655200*x-1947461967702575100
"(10, -4)",-32497717244336064*x-72667237634079097
"(10, -2)",167985822246822720*x+375628056686902960
"(10, 0)",-36352699703460000*x-81285539709600000
"(10, 2)",-7855131621597120*x-17571854046646960
"(10, 4)",3077644863891024*x+6883224857928697
"(10, 6)",-97927547104800*x-181406595024900
"(10, 8)",-70974134819280*x-197078956295840
"(10, 10)",-180007304421250
"(10, 12)",-14139212230080*x+23773842769410
"(10, 14)",68470773487200*x-152755283601400
"(10, 16)",-9486131061456*x+21231609859712
"(10, 18)",18048751751520*x-40358401642440
"(10, 20)",-233536057398000*x+522202499636375
"(10, 22)",-42955253530560*x+96050866885070
"(11, -23)",-41142502119133613520*x-91997431502811910820
"(11, -21)",45654481559054162592*x+102086524243555687008
"(11, -19)",48017490074334350640*x+107370371915133041792
"(11, -17)",9048367134473516640*x+20232763998056675080
"(11, -15)",-18597451311944366400*x-41585165341815456000
"(11, -13)",8248448645929049040*x+18444091881583579040
"(11, -11)",-971698289293138176*x-2172783428883953424
"(11, -9)",428011997306790960*x+957063903897257172
"(11, -7)",-3596192376009644880*x-8041330568794401460
"(11, -5)",-205176628074045600*x-458789718123072000
"(11, -3)",-568107447493395600*x-1270326564610596000
"(11, -1)",-198784051030299168*x-444491537085542632
"(11, 1)",-72193670518788000*x-161421380663969048
"(11, 3)",-7111573063635600*x-15877456510716000
"(11, 5)",19248978703298400*x+43050874809600000
"(11, 7)",-1057786596775440*x-2210167468401740
"(11, 9)",404427339881712*x+885865499029548
"(11, 11)",41912452091664
"(11, 13)",70974134819280*x-197078956295840
"(11, 15)",-177858366638400*x+404464101408000
"(11, 17)",87295621079520*x-195086043913480
"(11, 19)",463122630622512*x-1035574093350272
"(11, 21)",440331795338400*x-984611842517088
"(11, 23)",-396814318039440*x+887303789581220
"(12, -26)",-10857510129791141712*x-24278130716605557372
"(12, -24)",279164474484968217600*x+624230741851394527200
"(12, -22)",48166849139100809040*x+107704348937006626260
"(12, -20)",-48329771727466595520*x-108068654919662553600
"(12, -18)",-144957322673470944000*x-324134427334255312320
"(12, -16)",9282392468517218400*x+20756060553074256900
"(12, -14)",-41503823456308872624*x-92805370574278852908
"(12, -12)",-7669416701983196160*x-17149337096597259840
"(12, -10)",-18005896785395514240*x-40262409047829772800
"(12, -8)",-7868729182697208000*x-17595013625780362560
"(12, -6)",-2951216407931500800*x-6599119431596452800
"(12, -4)",-51410605850581824*x-114958081764530928
"(12, -2)",1386499193516671920*x+3100308878687439780
"(12, 0)",1063540126748736000*x+2378102146767360000
"(12, 2)",-56352391814854800*x-126067582956668580
"(12, 4)",10949728872696768*x+24486555602800368
"(12, 6)",-24901444771257600*x-55554027863131200
"(12, 8)",6339885965663040*x+14515819424112960
"(12, 10)",-3886803401120640*x-7914504758976000
"(12, 12)",330806448498240
"(12, 14)",-404427339881712*x+885865499029548
"(12, 16)",97927547104800*x-181406595024900
"(12, 18)",-1398032047077120*x+3126377817501120
"(12, 20)",-466139135689920*x+1042298688499200
"(12, 22)",464563418230800*x-1038794728027860
"(12, 24)",2692506649996800*x-6020627900383200
"(12, 26)",-104719335379344*x+234159552466812
"(13, -29)",25840354427429161536*x+57780789062419261441
"(13, -27)",-53856576151252081200*x-120426965309593649070
"(13, -25)",-913466380379398090560*x-2042572921689014265600
"(13, -23)",271382394011821152480*x+606829480907063926520
"(13, -21)",592879106489588213904*x+1325717984550064494078
"(13, -19)",-319128872495193486432*x-713593852482129083257
"(13, -17)",106077237550861525200*x+237195914027623608140
"(13, -15)",384985653449594682240*x+860854091467979404800
"(13, -13)",-122576190684770702880*x-274088694845117236370
"(13, -11)",47161158332212504944*x+105455555696486749058
"(13, -9)",5905554852973974912*x+13205223205459699392
"(13, -7)",-686013037347758400*x-1533969261355196000
"(13, -5)",14703514614745367040*x+32878050684602227200
"(13, -3)",-3682068957236396160*x-8233355632918051440
"(13, -1)",3526039122145609104*x+7884403556786502988
"(13, 1)",1382070612236286672*x+3090251749905934772
"(13, 3)",-19818519908745600*x-44156738338166160
"(13, 5)",174071196537315840*x+388600818887001600
"(13, 7)",-58513886279150400*x-130811437437892000
"(13, 9)",-25662353837291136*x-57637493104381632
"(13, 11)",5832879678641232*x+11008504015192702
"(13, 13)",5287102772807570
"(13, 15)",3886803401120640*x-7914504758976000
"(13, 17)",1057786596775440*x-2210167468401740
"(13, 19)",-3077644863891024*x+6883224857928697
"(13, 21)",5718047366292912*x-12786827681745918
"(13, 23)",2617450293276000*x-5852793019241720
"(13, 25)",-8810269679050560*x+19700361885254400
"(13, 27)",-519439981450320*x+1161503108733870
"(13, 29)",249227005939632*x-557288527109761
"(14, -30)",1759189238150638845600*x+3933666721790894880000
"(14, -28)",-1623765504574563840000*x-3630850047747970480000
"(14, -26)",841366228656742236000*x+1881352081249107182600
"(14, -24)",-2127504121605735182352*x-4757243838321405278718
"(14, -22)",814603742612679418560*x+1821509343207763203760
"(14, -20)",-1995977786543458754400*x-4463142012290824128000
"(14, -18)",-665200785874572521280*x-1487434175905099556160
"(14, -16)",-557603472508667711280*x-1246839268999696477822
"(14, -14)",279862363445414400000*x+625791269124125600000
"(14, -12)",17287113295142691840*x+38655160280929891440
"(14, -10)",157439519164633507200*x+352045466889496128000
"(14, -8)",-35418396878516489040*x-79197950996841620030
"(14, -6)",-8301748283784396000*x-18563261789857858200
"(14, -4)",11825975881825989408*x+26443725052695405392
"(14, -2)",-8276001409224289440*x-18505709048169360640
"(14, 0)",-6186101486342400000*x-13832276615424000000
"(14, 2)",169517162068218720*x+379408868193053440
"(14, 4)",-905931949161708000*x-2026235513818751312
"(14, 6)",-271443602288527200*x-606608265957373800
"(14, 8)",183331602810452880*x+411469635014458430
"(14, 10)",8647687415203200*x+12545947382976000
"(14, 12)",4380413684532480*x+9049254335951760
"(14, 14)",-12071357981600000
"(14, 16)",-5832879678641232*x+11008504015192702
"(14, 18)",-6339885965663040*x+14515819424112960
"(14, 20)",-19248978703298400*x+43050874809600000
"(14, 22)",7855131621597120*x-17571854046646960
"(14, 24)",-20519457606511920*x+45883148715775998
"(14, 26)",8114873335077600*x-18145405456046600
"(14, 28)",-15661016421120000*x+35019097320880000
"(14, 30)",16967161496829600*x-37939726492128000
