numerator,305*x-682
"(14, 4)",642427299899677671071000*x+1436666030629188834215412
"(14, 6)",-139861041914261774469000*x-313219751450980178608800
"(14, 8)",38547706201681932911700*x+85335003390310080115810
"(14, 10)",57527632700464055976000*x+128750183968220286040800
"(14, 12)",3255620567810099332800*x+8837179909715496767280
"(14, 14)",554709329792562359000
"(14, 16)",-2694323910647942893540*x+6274578995653905182322
"(14, 18)",-996140459343690843600*x+2322670810895425051320
"(14, 20)",2443217886848328975000*x-5464431628544079021600
"(14, 22)",2703952248052512041200*x-6046239698465789494080
"(14, 24)",-2309952043726739039100*x+5165214269454120937602
"(14, 26)",-2290765552226523603000*x+5122307506146549682400
"(14, 28)",-2493502698286405762000*x+5575641535450773216900
"(14, 30)",-307973204031033453000*x+688649019461803052400
"(15, -33)",-137578534622010333107665200*x-307634955659623439276306580
"(15, -31)",6360376934929724569032098280*x+14222235189024620711599238412
"(15, -29)",1178984120281144020053329680*x+2636288637341426495712425232
"(15, -27)",66070471941732061624533411600*x+147738066567205414025652920640
"(15, -25)",54919285382807164660984005000*x+122803255391667380194936854000
"(15, -23)",15015797468917297644315256500*x+33576343876868363516310805200
"(15, -21)",-20012025855878438205415878000*x-44748250181227601841603787200
"(15, -19)",-9243525905373557849907261120*x-20669152276195320897075149088
"(15, -17)",-6704981363624618059361692800*x-14992794116934718774422732720
"(15, -15)",-12403127880964747679812290000*x-27734237075476120293249610500
"(15, -13)",-3302415527732381850106369800*x-7384425609979432829308890720
"(15, -11)",2088596135354076794823361380*x+4670242936219749106080742752
"(15, -9)",1064728633418724874271958000*x+2380805602227827974752064200
"(15, -7)",223524316542423487872590100*x+499815567385777695221882640
"(15, -5)",63734193984105575216929500*x+142514003501082005767555200
"(15, -3)",-38574685508687433727538400*x-86255640159629489614229760
"(15, -1)",-4022352903695402283857520*x-8994220345587729189072228
"(15, 1)",-14218138337181918345829920*x-31792714166800246776327228
"(15, 3)",8799438083731702995693600*x+19676234442187494994170240
"(15, 5)",-5516999908799444863858500*x-12336540027774527404294800
"(15, 7)",-404558329596218547957900*x-905157218078686436967360
"(15, 9)",-129685598489739090942000*x-292545134712033134185800
"(15, 11)",-9145438804073499303420*x-25470245270430857767248
"(15, 13)",6123161969484317254200*x+21629923625506462409280
"(15, 15)",29813777897612489014500
"(15, 17)",-3255620567810099332800*x+8837179909715496767280
"(15, 19)",-5069416717176226029120*x+10883385591166508250912
"(15, 21)",-10754344005907542678000*x+24056074464513611212800
"(15, 23)",8070626271001864564500*x-18047462744445180844800
"(15, 25)",29518610018079666165000*x-66005547646984696146000
"(15, 27)",35512251208453562835600*x-79407806757654303279360
"(15, 29)",633692764306736473680*x-1416980097056792274768
"(15, 31)",3418642178025228711480*x-7644316300812301296588
"(15, 33)",-73947155343381223200*x+165350866090537218420
