numerator,305*x-682
"(14, 22)",-62722504705599813200*x+140252957794318128480
"(14, 24)",64738455280135839300*x-144759610930325937798
"(14, 26)",54051020592887997000*x-120861755970468931600
"(14, 28)",-8973360275877382000*x+20065043563469685900
"(14, 30)",19305644323879515000*x-43168733057627562000
"(15, -33)",184479276855461325295417200*x+412508203488815168828437380
"(15, -31)",-242444577803416186771358520*x-542122556744675238379305468
"(15, -29)",-793432123205490787079981520*x-1774168163019465739536219408
"(15, -27)",-564158869578358657405563600*x-1261497582486648076192532640
"(15, -25)",-256471678460284176736875000*x-573488107340664016058250000
"(15, -23)",204186444033660012263152500*x+456574768943220132766915200
"(15, -21)",-303566845025094535355058000*x-678796101191255149837375200
"(15, -19)",58704109868167074072718080*x+131266380223839343045988832
"(15, -17)",79937653294479556771036800*x+178746026728283722079247120
"(15, -15)",35302137423802014422250000*x+78937979030706216322012500
"(15, -13)",2220653277511499154739800*x+4965531683031212396974320
"(15, -11)",-2094377073113464206980220*x-4683169506244118125540248
"(15, -9)",-4972404932829842952222000*x-11118635437236533590393800
"(15, -7)",1244357478454466739654900*x+2782467890348757448692960
"(15, -5)",-1567866505024475784262500*x-3505856028387429607395000
"(15, -3)",582952014607518728978400*x+1303520512305332889610560
"(15, -1)",-139783658990816068939920*x-312566234446520226036588
"(15, 1)",195861893687120449699680*x+437960844488748382358412
"(15, 3)",-74892634898622357549600*x-167466423907079363989440
"(15, 5)",-23502775108565938462500*x-52550034073994834895000
"(15, 7)",8231899156291985850900*x+18404094997266980142960
"(15, 9)",-1760885872185934602000*x-3925508188986740143800
"(15, 11)",100951057508111298180*x+230767745226134539752
"(15, 13)",-22850404191712396200*x-56432909298706225680
"(15, 15)",-84856827613581112500
"(15, 17)",35719147291825300800*x-112278141063906452880
"(15, 19)",30908995079647313280*x-71994250527186771168
"(15, 21)",-163198984162518738000*x+364768889012296624800
"(15, 23)",109753114093288468500*x-245393777706582634800
"(15, 25)",-137851164748066875000*x+308244243797316750000
"(15, 27)",-303230035250704443600*x+678042960714451467360
"(15, 29)",-426462228507730882320*x+953598532759008320592
"(15, 31)",-130311657310831074120*x+291385724007674849532
"(15, 33)",99155858730036055200*x-221719240487726587620
