numerator,23184*x-51841
"(11, -7)",831323608971624483240123804788184960*x+1858896100961006405262716434383840860
"(11, -5)",327971313901859214886300571377248000*x+733366152554484381747449704110720000
"(11, -3)",-11503374982739936669523217321296000*x-25722328432104339172238994023750400
"(11, -1)",785608511167331574941558187195264*x+1756674034567623939814429063553528
"(11, 1)",252232005448606005572566580749440*x+564007909957355985981704172690952
"(11, 3)",65792871411201850431567610339200*x+147117337695918419763076612934400
"(11, 5)",-12949456615612102994002211232000*x-28956001704951670080488668800000
"(11, 7)",-53946279546947181130367877120*x-120973390714688114964142100060
"(11, 9)",-39339946972946835159090886656*x-87244189289766196337855363652
"(11, 11)",1732605878691605103332083344
"(11, 13)",-92707639509756633679013760*x+337644310762665328483476640
"(11, 15)",11558523108812822755496352000*x-25845387958898393493494880000
"(11, 17)",-55084427036489690813478234240*x+123172521007415169172417278680
"(11, 19)",14196363268212459990318144384*x-31744033301886853153040044832
"(11, 21)",-262650122779926895051085994240*x+587303528834582593333983085392
"(11, 23)",111501770307421282700452894080*x-249325538018961611625778251820
"(12, -26)",-10444470486086451353195033717453242827264*x-23354545995879576657843453589312126134732
"(12, -24)",4573441861172197025641554540213694771200*x+10226526892724188571111986528033322347200
"(12, -22)",-1774976994450738445604290800824907607680*x-3968969218090118155408313176957369502460
"(12, -20)",9486434211262686859366200701857401014400*x+21212311760462968895660041036530180864000
"(12, -18)",2825737071648475233378486189302859513600*x+6318540178747184343406573353712269208320
"(12, -16)",133757232310297373727829093546365028800*x+299090263928056171268893493405453370900
"(12, -14)",421165768325366720786490575398120920192*x+941755287771447752621376015434554745412
"(12, -12)",97621081357835859763735350575358750720*x+218287373953158454658697284705729043840
"(12, -10)",27491248302754869355869606496504204800*x+61472299991285606783852951522667072000
"(12, -8)",4907251469341097144883612007308547200*x+10972947868132418408313060572653817760
"(12, -6)",2087234613220578625521300857189126400*x+4667198480151693381228371472593299200
"(12, -4)",202684770973510152742551273735894912*x+453216925900532525840748574719718032
"(12, -2)",-10447345759885123943472604803498240*x-23360975302737195388254835234179180
"(12, 0)",-2785547843925290171807555992320000*x-6228674332436095690976869478400000
"(12, 2)",-1947378285184069734252815267452800*x-4354470219232306186211912988745620
"(12, 4)",510564534640522274379489172166016*x+1141656922036989561396716387753328
"(12, 6)",4025023815620701911831899500800*x+8999358543323738639482425964800
"(12, 8)",-169074285298552001883237367680*x-380103081990675278786377875360
"(12, 10)",259204181598995310192886156800*x+568161417515214218142928320000
"(12, 12)",-40611766442571017104880557440
"(12, 14)",39339946972946835159090886656*x-87244189289766196337855363652
"(12, 16)",12445217274977896224205857600*x-27816570392263292325139002900
"(12, 18)",262860299290195441008606109440*x-587773549884967393454845643520
"(12, 20)",882462516313760360660158646400*x-1973246173705968268508045568000
"(12, 22)",-165114797603991763547724768000*x+369207911533694345104674820860
"(12, 24)",425438149126433048263981209600*x-951308621668397066866828651200
"(12, 26)",-971582525172275878151676021888*x+2172524572036109434636826796492
"(13, -29)",2986152136938872067784669198846010266752*x+6677239169351578707225356193679818792961
"(13, -27)",65748080518209268072940921809114791424800*x+147017177428845522924193411342455176776770
"(13, -25)",198485145989227935430957159961893108819200*x+443826278955883404226673744346476781984000
"(13, -23)",-60668063403227201751680004065078349087360*x-135657913832883257282281385701072355585320
"(13, -21)",-9283959736030965353674720454987839032672*x-20759565070136242125694429968917142051282
"(13, -19)",-24144167547143568955394764194859036830144*x-53987999895557378531088680666131301763337
"(13, -17)",580751515630079407633462294930953033600*x+1298599866984889165062271426725649786460
"(13, -15)",-2758942589729546113496746128530864524800*x-6169183176654578234465086859042162112000
"(13, -13)",270574768271022442212986636517452007360*x+605023574850259421381420270187914694670
"(13, -11)",-306048173554152170619684122707286281632*x-684344520456737667946544627805120705262
"(13, -9)",-86755593294825548917847521284275682816*x-193991404035554882093666528462133972288
"(13, -7)",-737921394276484530250708137872236800*x-1650042399653707507509012210538824800
"(13, -5)",-12831272885408697809763247053187948800*x-28691598409622827724391962341174848000
"(13, -3)",-460522175526255406727460567337159680*x-1029758889620291298010855636683717360
"(13, -1)",-466389105827682999874251542217138432*x-1042877744573938894625290244421270692
"(13, 1)",-53131853384915604395859298775062656*x-118806435745199050379459831538219868
"(13, 3)",-6023297687813912310816944553868800*x-13468502887085401183163174265300240
"(13, 5)",-2139315197583320244552857215852800*x-4783648869101609349751082833344000
"(13, 7)",153493835937186507890903553657600*x+343222958268606124637414485320800
"(13, 9)",1728413419995017451600662112768*x+3900941468295042626960919006528
"(13, 11)",191755667936741688480196982304*x+556099127196815900049016625902
"(13, 13)",-112562974527975874726734611470
"(13, 15)",-259204181598995310192886156800*x+568161417515214218142928320000
"(13, 17)",53946279546947181130367877120*x-120973390714688114964142100060
"(13, 19)",-2245979363679807986513900903328*x+5022156580371595593220845906697
"(13, 21)",-863627608971799356149883353376*x+1931130028512960157241349165522
"(13, 23)",-5643563291905964327688831292800*x+12619391156001309003293154766120
"(13, 25)",18463808156315726903964624979200*x-41286330161037027356252278176000
"(13, 27)",6116124908410520083701391139040*x-13676071054085598140255144315970
"(13, 29)",277782702112146347202007895904*x-621141004896333642072282954241
"(14, -30)",729401484479511937350344045529764170152000*x+1630991302185446502186750420920956099200000
"(14, -28)",-1214616847002667374148958545549970915404800*x-2715965836514425934134094701110708718058800
"(14, -26)",-219890162881627541890652750883548230440000*x-491689351786820225812887029688610687089400
"(14, -24)",-320254770104810264830008466483548594213024*x-716111436072923201171544110152253473490478
"(14, -22)",-30847113039499473845807729849829862177920*x-68976241665940978836070604828098774212560
"(14, -20)",139206431342343244828986480217758171552000*x+311275043386636793963161730957155082880000
"(14, -18)",1822448568861570086076948565115457164160*x+4075118885471677232370645297236806496160
"(14, -16)",-2367413381774595530171683028589079050720*x-5293697252490657312508221798906493868782
"(14, -14)",1108483242708043419272381381773882752000*x+2478643882614583153551163410653392844000
"(14, -12)",1334334415233078113990788264623221790720*x+2983662457178593548881999963000430981360
"(14, -10)",-13147918981220200864750517330454816000*x-29399640604668107625688492308468480000
"(14, -8)",-418480637662231430423587145358946809120*x-935751153080208112654068445133539522670
"(14, -6)",6198003719174740638639035006996040000*x+13859157640872046335604441863467725800
"(14, -4)",25286431246187769664507272863896955136*x+56542179174834684422409605561596836512
"(14, -2)",-2133033643158871302375574538209043520*x-4769608224418153171999328084087920960
"(14, 0)",-2044613160687017931190818012738720000*x-4571894014136284380772740187046400000
"(14, 2)",50209072016507296132453929161933760*x+112270899003465268530981775167549760
"(14, 4)",38192076542175442574994185327965440*x+85400068830662249394109574032352608
"(14, 6)",-1945915949890381690200332537150400*x-4351202920914185655387727488973800
"(14, 8)",-101307903551954596159760265003360*x-226357265067980545253086383574930
"(14, 10)",-101799463322591988222956341536000*x-227625050339917861106928533760000
"(14, 12)",12743906342362424946610852170240*x+27941138674270803328723375533840
"(14, 14)",-461144887274385382158022604000
"(14, 16)",-191755667936741688480196982304*x+556099127196815900049016625902
"(14, 18)",169074285298552001883237367680*x-380103081990675278786377875360
"(14, 20)",12949456615612102994002211232000*x-28956001704951670080488668800000
"(14, 22)",-2869510395054908794197088563840*x+6416420027390273206108378001360
"(14, 24)",-29791260232123732599105734911200*x+66615283014055548634125161303598
"(14, 26)",-20454980460491167152394885012800*x+45738726788088067887593616753400
"(14, 28)",-112988064344640962201314959398400*x+252648992520737417521868637674800
"(14, 30)",67851571518064696645090101672000*x-151720726294581261512204200320000
