numerator,(-7778742049*x+17393796001)/2
"(15, -1)",453395503034838353379948077329897878294789841733145541866580798168559449488*x+1013823165478610758166946703457755598644012410375753387291261509012898290532
"(15, 1)",840992042751099175821314310493067505180644047761986122298539571037547068198*x+1880515376127867006327534278844683311174172443646817254853417439908604774482
"(15, 3)",-145414092294041478382280058655073330969089877313557119672016393075296868640*x-325155795255905063620636827372277613342842787577492351275932524992902292160
"(15, 5)",-1597658046425938302516986236355999512428384723812749849665616003291181250*x-3572471996607953031724495692145823404475001194821601317853210926673418750
"(15, 7)",250585836239525449554073945948313461537111641103831543615509151382052660*x+560326964030907596524338635995176257806428790102298720534904949171688640
"(15, 9)",4064535491967699264534035817613424143645764291166465734449796917045100*x+9088577646494293911256341290659808881043182054352424092801000186028900
"(15, 11)",17020997563217356673875978669518472501502533729385527845694996869348*x+38060019501833196189709735398834688283505244996433891558251262191032
"(15, 13)",406430093218355616676247387249241675656801432987568689925080979420*x+909646896749988441154734405274563914997732643911014090649401314980
"(15, 15)",2515346597759720684091781452633949141596852517224907910367337500
"(15, 17)",9653097574180876036744570997578029014820705773821150880539641720*x-21585224825425308509672033675349672937667611110649168664034132120
"(15, 19)",10031996108812141671106942513946543330060997119058906768114530688*x-22432217978123033895226060276466536001156253518763112652525964768
"(15, 21)",-340952785350402736841257198287972786468150500272617066231502326600*x+762393605134414370295968137280434532341287732025525057726206870600
"(15, 23)",-60116560197010318831637438144690263476972793597268942209600065900*x+134424715173974681852162394208742612914798330093815073191798494400
"(15, 25)",-1294990796994542597775079480676700214771110396855118265470956037500*x+2895687452316427603910680721487894779985598819430408787210160837500
"(15, 27)",2059740446194940758739882060301408117072311853689802446803430814960*x-4605719653697635582315798516655890400754475912685305502417383304160
"(15, 29)",6499520959313415790755989298302815743710203157805939340386420239088*x-14533370686209442563255913573591256374678216317042638921235355453968
"(15, 31)",-6765372418605359568841301432746557276987404992374478461084714780552*x+15127832621103746959646330784504823492257834052991474765105231068332
"(15, 33)",-606907948149471013651078337292817538659810647594010759522698507570*x+1357087428147134882268844753738848689065949786677508907185320084170
