numerator,(89*x-199)/2
"(11, -5)",51996587581600200*x+116267897970201600
"(11, -3)",3557946579231450*x+7956046336130250
"(11, -1)",-15376412678530056*x-34382915704860128
"(11, 1)",1874370475959620*x+4192956173270052
"(11, 3)",-2089140949871700*x-4671862962618000
"(11, 5)",58521936091500*x+124987355873100
"(11, 7)",-13593228473860*x-25591836432120
"(11, 9)",-37005356463306*x-97395313154538
"(11, 11)",20232497357424
"(11, 13)",10231805238530*x-24447281666430
"(11, 15)",5687029219200*x-13067598339600
"(11, 17)",-27628033199820*x+61834446345460
"(11, 19)",-33122057809876*x+74063948559552
"(11, 21)",-27454022659770*x+61389058478622
"(11, 23)",-24144763589940*x+53989332687640
"(12, -26)",-849694333631824434*x-1899974290097145198
"(12, -24)",3670155985295656800*x+8206718271148807200
"(12, -22)",3022103261742988290*x+6757628328281159070
"(12, -20)",-2495669556608363520*x-5580486777952880640
"(12, -18)",8909514181603560600*x+19922279356568667240
"(12, -16)",-1389370875047173200*x-3106727722568204400
"(12, -14)",1595245761648165018*x+3567077964233615622
"(12, -12)",-1489116993488847360*x-3329766828137249280
"(12, -10)",605831275368989040*x+1354679923170115920
"(12, -8)",-94441837949608800*x-211178361166459680
"(12, -6)",136241161702871400*x+304644289457755800
"(12, -4)",29945797238320128*x+66961299857836032
"(12, -2)",16042405390256070*x+35872777548414810
"(12, 0)",-11931154946928000*x-26677526229648000
"(12, 2)",-7691244831779850*x-17199957872720790
"(12, 4)",-4086876470966784*x-9141915220720128
"(12, 6)",1858166251540200*x+4139601136939800
"(12, 8)",-76849594956960*x-161176152288480
"(12, 10)",-60413925054000*x-203502638171280
"(12, 12)",168157302635520
"(12, 14)",37005356463306*x-97395313154538
"(12, 16)",-35043866055600*x+78533088063600
"(12, 18)",224929072477080*x-503142809886360
"(12, 20)",-63018775733760*x+140907150236160
"(12, 22)",76309978480050*x-170634207314130
"(12, 24)",92673685965600*x-207224661808800
"(12, 26)",-21455302228962*x+47975514261762
"(13, -29)",(1100087778366101931*x+2459871053643326447)/2
"(13, -27)",-15995132188793411100*x-35766202883237067090
"(13, -25)",14931804143157982920*x+33388529090814250920
"(13, -23)",19739755105669035720*x+44139434275474586960
"(13, -21)",-10930467479825886027*x-24441268310738123943
"(13, -19)",-7010968251359817496*x-15677001598095665877
"(13, -17)",495794821149777450*x+1108630922861960330
"(13, -15)",2998403949282551040*x+6704635056327085920
"(13, -13)",-2460679790690076395*x-5502247289859358335
"(13, -11)",-3003730443805388052*x-6716545466227509178
"(13, -9)",46986636998269776*x+105065322443922192
"(13, -7)",-627470806861908800*x-1403067467978442000
"(13, -5)",-110366144892705240*x-246786601518800280
"(13, -3)",-201628096383181440*x-450853820298535920
"(13, -1)",4590930781045378*x+10270357422232962
"(13, 1)",-41834291713942524*x-93544838609272648
"(13, 3)",-2744877882444600*x-6114964857189720
"(13, 5)",3531656833069680*x+7909487767480320
"(13, 7)",780607006027800*x+1816346952371000
"(13, 9)",-70380914001792*x-162682435278048
"(13, 11)",-6834683985899*x+323910953515737
"(13, 13)",277870226490890
"(13, 15)",60413925054000*x-203502638171280
"(13, 17)",13593228473860*x-25591836432120
"(13, 19)",(-354730513946541*x+790214017368551)/2
"(13, 21)",-276030825586404*x+617090292696822
"(13, 23)",498440205985300*x-1114549304596140
"(13, 25)",377037199768320*x-843080800852080
"(13, 27)",-403886882281155*x+903118524002385
"(13, 29)",13888945017644*x-31056625195209
"(14, -30)",6150958316046348000*x+13753960921447269600
"(14, -28)",2265772028101811250*x+5066420276353213750
"(14, -26)",-6101123414297912000*x-13642526693485737600
"(14, -24)",-46782980436666594351*x-104609924446428512853
"(14, -22)",-16188069148016351040*x-36197623039425897280
"(14, -20)",-2265647647450074300*x-5066142152612580900
"(14, -18)",2949032671130878080*x+6594237520247133120
"(14, -16)",-2733056453911829955*x-6111300025856223233
"(14, -14)",196809730996900000*x+440079937703700000
"(14, -12)",1477122194257568040*x+3302945595201913080
"(14, -10)",1297007967203020800*x+2900197954931155200
"(14, -8)",1752419196629439065*x+3918528629057392035
"(14, -6)",262506325971372000*x+586981673160607200
"(14, -4)",-247569802005689226*x-553582539099543758
"(14, -2)",-113939878865973440*x-254779983044858880
"(14, 0)",-7365702506925000*x-16469379762675000
"(14, 2)",23628489174739680*x+52847774634122720
"(14, 4)",-3259419645459670*x-7260327288980178
"(14, 6)",2807048365598400*x+6247107660259200
"(14, 8)",-1552559897520345*x-3669519960180515
"(14, 10)",272677771497600*x+463262483779200
"(14, 12)",411280692264120*x+752848787037480
"(14, 14)",-22224575800000
"(14, 16)",6834683985899*x+323910953515737
"(14, 18)",76849594956960*x-161176152288480
"(14, 20)",-58521936091500*x+124987355873100
"(14, 22)",-408809741755520*x+913897921816320
"(14, 24)",-1181305872471585*x+2641449065882277
"(14, 26)",-154057155151200*x+344482034506400
"(14, 28)",57212131103750*x-127930214448750
"(14, 30)",155315463979200*x-347295935414400
"(15, -33)",42252670753776223920*x+94479844036360915620
"(15, -31)",33950738604054235362*x+75916159404991587402
"(15, -29)",8129289197869897392*x+18177643255191831792
"(15, -27)",-65270891334903617160*x-145950149976847121160
"(15, -25)",80593458385395333000*x+180212451491538606000
"(15, -23)",82739806984348166550*x+185011832862224523750
"(15, -21)",-73452716898043669200*x-164245268115684655200
"(15, -19)",2834281974211238352*x+6337647161872612752
"(15, -17)",-14810827061478376320*x-33118016108247233520
"(15, -15)",15202760553824937750*x+33994406087354130750
"(15, -13)",4269946228222438680*x+9547890311424608880
"(15, -11)",-11438885696773163958*x-25578126334092514518
"(15, -9)",-1351866656831410800*x-3022869244701385800
"(15, -7)",3917133392537983590*x+8758975299428108790
"(15, -5)",-305723987435633700*x-683624330769667800
"(15, -3)",1789097857828147440*x+4000503607812941040
"(15, -1)",126460029161620272*x+282811941678600372
"(15, 1)",-342882091021778238*x-766721945163672678
"(15, 3)",361532796562153440*x+808209877846271040
"(15, 5)",41723924092492350*x+93332054305789950
"(15, 7)",11108255264667540*x+24396474872201040
"(15, 9)",30991205940995700*x+69451101699221700
"(15, 11)",2626902456199812*x+7165659159077832
"(15, 13)",-2414674004414820*x-5881555364083620
"(15, 15)",-1716759138820500
"(15, 17)",-411280692264120*x+752848787037480
"(15, 19)",70380914001792*x-162682435278048
"(15, 21)",-1858166251540200*x+4139601136939800
"(15, 23)",2089140949871700*x-4671862962618000
"(15, 25)",2035085560966500*x-4550359849801500
"(15, 27)",-1648124293761360*x+3685343360847840
"(15, 29)",205269506773632*x-458996675455008
"(15, 31)",857276939282232*x-1916929511699748
"(15, 33)",1066905809678970*x-2385673916031630
