numerator,(-21*x+47)/2
"(14, 12)",52812535018920*x-669364680322440
"(14, 14)",8625187222960000
"(14, 16)",-3908824326451413*x+6599580408392977
"(14, 18)",-1179230946884160*x+2898740217965760
"(14, 20)",1394130913160400*x-3065006797650000
"(14, 22)",-1072774322699520*x+2398861913594240
"(14, 24)",-1481624197908405*x+3312959704677873
"(14, 26)",-6843866469600*x+15255314730400
"(14, 28)",-473327568651000*x+1058393053711000
"(14, 30)",-20499673257600*x+45838662912000
