numerator,(-2971215073*x+6643838879)/2
"(15, 13)",-204203553522752269509821188518246538793722364579792082557766480*x-458647850507903444021084023792362681091116215308951263907679040
"(15, 15)",-33561582965588380325293289460175819305208970487530424324219000
"(15, 17)",-25498267441644861784997934265423103464040440543456399413920280*x+56972422040715111496384150235296253718896288686779649912140360
"(15, 19)",-104472205864024908570885060458004444686954760588986310914571456*x+233606932736435496779393662771086529735722111967151024715984192
"(15, 21)",-632472778221573813054489024314217570421663407488571480793162200*x+1414252126019483063411836839892755820372063149003112656535223400
"(15, 23)",-2541577599680987286252392549724902483766652815548883844589940300*x+5683140282977430375614851594698879854063071598911209948972346200
"(15, 25)",8778687129147768451082742700307849468799704695167046879415740500*x-19629741173976885708735476517373852044163675901448171421913731500
"(15, 27)",-19849036156608448656556870102806520593144215049280639350400255440*x+44383794134027652723301535713046031891184329880795228122567694080
"(15, 29)",-47793891429625597867547692562777047091001386374105348120986170976*x+106870390145887442978928467711110924029432255112151420559941552832
"(15, 31)",-23607824974764267301624764052926157289770924249271822341061309976*x+52788701444490158914049676150960838655030457028822300504956857592
"(15, 33)",-1522022978283257215563899659638880152579460920963189270388207620*x+3403346842758049297220597477733651104482071774761599640947268940
